age,premium_amount,sum_assured,income,channel,cluster
57,45171,720374.192147687,4566883,0,3
54,7871,382289.163548602,4610490,0,5
18,40091,1407002.1987285884,5089850,0,3
48,10814,277400.7282508735,5916094,0,4
53,1760,39385.525830278464,4345883,1,1
43,35708,510990.6235134428,6415433,0,3
35,8029,264209.76974573225,3502443,1,2
56,11352,441524.3551245488,963493,1,1
25,40856,1997184.2210844588,4924597,0,3
43,3080,57325.1246138665,2769975,1,2
26,44931,1848852.5025244155,2715528,0,3
30,6298,204878.0972484943,4536753,0,4
20,17821,352315.119034606,7609461,0,4
18,48015,865561.9506341526,3732157,0,3
55,41871,1059098.3326663622,9293846,0,3
69,20824,337147.58537493035,3661469,1,1
80,18470,287537.30598969164,6050142,1,1
76,26918,1218696.5163086671,3909718,0,5
57,48703,1254452.161286845,3926926,1,0
38,7897,107176.6158998293,9177478,1,2
22,48813,722428.4518532043,3995615,1,0
53,45518,1842530.072382308,2010206,0,3
63,29259,504327.16616736655,2709946,0,5
42,17526,393636.8678688316,9927706,1,2
37,48595,1297234.4189140794,5676972,1,0
39,26145,803379.816370562,5452351,0,4
45,15350,503792.6851757435,6196089,1,2
35,18313,880772.5088703624,7514533,1,2
30,36161,1124362.364485102,9033671,1,0
80,39234,847472.676819597,5455961,0,5
58,40681,1531117.815976799,9454948,1,0
29,13192,305552.9603076457,7393072,1,2
41,33393,1051460.563155859,8314259,1,0
71,9308,360847.8413184664,6756619,0,5
47,25039,772664.778498602,4979699,1,2
27,1416,47812.000930980365,2684233,1,2
61,39167,1149831.656645507,1766786,0,3
39,42214,749262.8515753081,5960462,0,3
20,49976,998333.1213080672,5633136,0,3
33,14056,627624.4909911387,8029584,0,4
28,1637,72584.19429032167,9244350,1,2
27,19021,792544.5674435069,4712436,0,4
33,24928,1082459.5026860614,8491891,1,2
34,35661,1249185.7112573371,2125704,0,3
45,28487,1264013.9491595558,9955449,0,3
31,15818,342492.6769008391,3274315,0,4
52,29870,1487625.7590773222,6205595,1,0
37,11448,486700.0129671244,5357674,1,2
60,19487,954832.6895438264,5544219,0,5
23,39746,1661111.7766312987,5534378,0,3
58,47009,2160464.6934116823,1960069,1,0
45,26709,446167.7249745272,8087221,0,4
35,25506,1065152.390764745,3017077,0,3
33,44229,774676.0112415629,7113772,1,0
72,45526,1049950.6636733578,3333533,1,0
70,29070,366104.08092512976,2073658,1,1
53,13881,512744.8184941628,8450740,1,1
40,35372,1134312.166273529,8932186,0,3
67,9397,208501.04603819537,9675915,0,5
31,27121,865349.0668991645,3526933,0,4
76,16488,727838.2576217088,8919387,0,5
35,6988,95596.13999026972,9694101,1,2
47,33343,1138679.039013527,4447193,0,3
62,10691,253677.52169747,2436179,0,5
65,3116,86311.26890808369,4881796,1,1
25,5183,118338.2487091995,9813999,1,2
41,29122,897002.9177020218,6628581,1,0
80,6553,273952.35396102536,9804694,0,5
65,32807,694167.9094614233,6901348,1,1
27,42249,1051998.4654886236,6046611,0,3
44,35358,658224.3096211245,6762547,1,0
38,37140,1776441.708228337,6424593,1,0
66,21931,509655.3881955188,8959339,1,1
57,41618,1991949.8536429368,7755756,1,0
39,30477,946313.5513042728,3861231,0,3
79,13707,624041.915732326,3695115,1,1
50,43933,870247.9469360299,6530838,0,3
76,21160,537948.6521456749,1497404,1,1
69,15202,473979.8382627663,4419226,1,1
76,13833,627180.1386993037,6953041,1,1
59,36464,848908.5813477394,2723592,0,3
74,9858,484192.9885832024,2118876,0,5
55,7442,114078.5173046374,6917493,1,1
23,17708,236528.30846255412,9267075,0,4
28,1254,50884.02350809221,1626246,0,4
51,30811,1400573.9868799038,9909971,1,0
24,2269,88283.03670167827,7975886,0,4
46,14662,410989.638284521,6806166,0,4
38,23165,351882.44985616056,3472712,1,2
39,10597,433840.0371208912,9702404,1,2
46,39099,746483.2545503178,3795021,1,0
44,21071,1015793.362055936,8491219,1,2
31,31312,1420119.4091876368,2740744,0,3
63,22118,1049587.8957403183,5503587,1,1
60,12608,272852.8053931563,2724733,1,1
64,41097,1652418.049377331,2373332,0,3
32,26089,1155815.652008124,2259859,0,3
70,24295,760934.581351101,808303,1,1
22,4512,175383.4356380149,939844,1,2
49,14307,673056.0789686355,868753,0,4
65,12620,204985.36389497845,4617233,0,5
20,12296,204678.0455953777,1068572,1,2
73,3325,127671.86386246172,4473871,0,5
79,44499,743725.7752698862,666284,1,0
43,43900,859684.9621783935,6857094,0,3
79,32347,884593.25038406,3139709,1,1
44,11607,574300.5055784506,9128026,1,2
76,6168,193898.9050656837,6356919,0,5
76,1296,44231.55454317763,9141236,1,1
51,41028,1564322.609222927,5563686,1,0
38,28468,1411375.9084215362,6470390,1,0
20,36862,1709959.0252031751,4136877,1,0
43,9936,297057.6133768255,5180264,0,4
76,23951,1020980.0923193432,5869960,1,1
22,26907,823770.3323756038,4135822,1,2
58,8021,352686.749964919,5912358,1,1
46,42598,2101268.461211049,6630869,1,0
57,24227,303501.8633602179,2308688,1,1
35,30787,1189787.2464158237,3937909,1,0
30,16444,465459.68771450967,5775220,0,4
56,31736,424048.1682756476,3814215,1,1
37,20589,875258.798743036,7643219,0,4
54,43295,1510096.944485583,4038867,1,0
54,49106,1806063.967616625,6175848,1,0
55,44428,1561576.784171204,3753425,0,3
28,28718,510479.8757496886,9875567,1,2
27,18174,188944.1928995133,6269227,1,2
71,11452,117037.50347308043,6254960,0,5
74,32229,1087335.5130782374,5606086,1,0
48,42263,471019.0942255783,5282545,0,3
40,30567,1049017.732279634,579110,0,3
55,42610,949099.3792087556,3508866,0,3
47,11568,560335.4893431481,2310035,1,2
20,13444,493348.560959377,3398864,0,4
74,8648,324339.41081928054,4988935,1,1
75,19560,936699.6650406814,8308656,0,5
62,44721,759718.6897416426,7925987,1,0
20,4757,105445.42020544664,5421722,0,4
72,31542,1572484.4546735636,8730954,1,0
48,1449,43519.15011547725,5437822,1,1
19,9275,170905.4826885376,4845450,0,4
49,40695,1776382.8017730846,868336,1,0
35,15685,511971.813018301,6345738,1,2
51,40961,1421006.4965692894,8689720,0,3
44,23330,1159504.5616280532,1258067,0,3
38,43597,1242596.179405052,1705903,1,0
56,3186,35430.166117118046,295381,1,1
59,10060,357652.19548391405,937269,0,5
18,6344,152146.10822641815,1073365,1,2
24,38590,1778819.7829868807,5467173,1,0
23,13310,592446.068688451,2533885,1,2
62,12583,298747.11529035325,8676811,0,5
31,5266,234063.5511017297,4577795,1,2
55,7548,310720.27567586803,2181802,0,5
62,6481,316262.5858541197,1449527,1,1
21,33688,1431018.302929903,6233025,0,3
55,21029,393504.1887587972,6849916,0,5
30,12979,585293.8364540215,5218910,1,2
56,33948,890206.4077659637,4585932,0,3
80,1955,46130.1997406317,6158953,0,5
57,25571,981486.8505889032,3059780,0,3
27,24842,421809.21184421546,9165432,0,4
36,2798,114456.7438467355,5049046,1,2
53,47242,1089592.807087432,149980,1,0
28,4533,64170.72478465043,3973995,1,2
19,22158,413773.5955022866,2193501,0,4
59,32664,864925.9377186736,3332409,0,3
24,43098,1837896.263884727,7501339,0,3
36,9221,382709.3325921,6731769,1,2
54,16149,412323.1586177764,7992877,1,1
27,45463,1266309.8168041322,5977498,0,3
54,42918,1889522.479606456,8826933,0,3
19,33563,509835.72043927904,8940987,1,2
24,28112,497186.4530127024,1405519,1,2
45,30241,1299038.3679896048,164195,0,3
74,6743,251769.46169493804,5662913,1,1
70,26951,1079495.9703581,2027951,1,1
36,10749,385489.335312694,3896124,1,2
80,49604,976406.2853761594,1664359,0,3
76,39386,612073.6049962915,4456174,1,1
20,39602,692468.4604964174,7986274,0,3
45,47330,1923835.254829984,6451245,1,0
70,8508,174112.3681424958,4209003,1,1
63,28293,781298.7032070418,3035959,1,1
70,18857,329376.19741584494,2941472,0,5
76,2082,64984.15274189838,2961823,1,1
75,20724,615250.2684513045,4577786,1,1
35,25622,258582.8898928768,1777166,0,4
76,1165,43318.593509686136,2611645,0,5
40,3251,39624.10220427605,5879525,0,4
78,45627,974693.964341988,785486,1,0
19,38669,1142249.8205699474,8789286,1,0
70,3832,184990.5959917118,4658904,1,1
38,26150,427676.5515380414,3587455,0,4
79,19836,524731.5457988335,1924785,0,5
34,18463,296341.9549377215,5625487,1,2
18,17510,305708.4446357255,9414376,0,4
68,1433,66307.35308395555,9184489,1,1
54,1812,66222.72347171577,4335615,0,5
77,31470,640436.7735664789,7783612,1,1
79,11493,352322.9611676708,9601082,1,1
22,11745,476852.8145976271,4567792,1,2
45,22859,274955.74401187483,2116733,1,2
40,44788,2003314.347783637,2357095,0,3
31,1138,31173.138057890024,2604468,1,2
64,28873,611021.1373446664,9717579,0,5
39,44147,1885208.853169588,4618785,1,0
38,11160,214825.7407866252,3581532,1,2
38,27053,1246762.7590184286,1380175,1,0
23,28537,579623.7528651421,1485125,1,2
65,5924,218091.77067530004,4870979,1,1
49,2005,32356.948714151706,1352335,0,4
55,8796,417789.45413586526,2334113,0,5
19,40134,1234163.9247415208,1124280,0,3
37,27014,1318210.1259548918,5251847,0,3
80,14238,670025.7579173165,3758038,0,5
27,18587,586550.8914407716,5529556,0,4
65,1829,65261.97106371693,3771299,1,1
27,1689,38812.31085827626,757058,0,4
40,13543,630363.273290385,1064439,1,2
49,29128,528845.7772512261,6179635,0,5
48,2511,114810.6313669884,8485500,0,5
22,40167,448639.5096581936,7487934,0,4
24,33621,1449873.4272699235,4089155,1,0
67,3044,53620.6153458119,9162145,1,1
63,11686,143559.15598187622,6225976,0,5
32,35366,719985.7953689878,6268553,1,2
41,29653,1242898.9374913883,3755691,1,0
77,24501,315152.55769561324,3906216,1,1
70,47358,1616852.0837034297,9077530,1,0
31,27137,1176605.1434744322,9659866,1,0
67,12953,540385.9470510161,7844240,0,5
34,18440,906815.7021428664,1034367,0,4
65,8225,284872.4938810426,1128327,0,5
66,25991,981719.5950199362,1335640,0,5
45,25455,1115028.2005689212,5861648,0,3
69,24020,1126198.1556576858,6365774,0,5
18,21903,324508.3587475509,6089706,0,4
56,10907,281575.2225471783,4353094,0,5
55,33833,810921.0197113272,6439712,0,3
49,38257,1596647.700485083,613259,1,0
37,13255,397895.86319367005,5087884,0,4
39,3891,108719.83999746108,9765601,1,2
33,45303,1622402.2955848733,5560850,1,0
20,40985,1550187.3663289405,6214584,0,3
62,3984,94339.09922512852,2977460,1,1
26,33878,569958.8375386567,2118993,0,4
53,34841,829799.6570489259,296989,1,0
77,2605,68872.93976579314,579330,1,1
62,2940,69918.98557649073,4213941,0,5
68,4049,89520.19974971759,5463139,0,5
49,34727,1213556.1507545398,859086,1,0
56,4641,79212.21919515451,7482920,1,1
68,26022,1071353.4042340072,6979621,0,5
73,48503,2098853.2029261263,3568667,1,0
64,31742,1420050.2769350794,4318236,1,0
52,38030,1480400.9230090615,8482288,0,3
30,39799,621818.2343067635,5024884,1,2
24,19764,630299.0139179056,7281673,1,2
69,28440,1305499.6640040595,5216566,1,0
72,25848,400080.6699475201,8095741,1,1
29,28681,310561.5723943154,4952888,0,4
37,29508,1437867.6646429757,6642950,1,0
75,20627,962071.1562002894,5429900,1,1
30,34665,802978.4674667624,6049775,0,3
60,47052,1603499.095172907,9793086,0,3
39,14838,681582.450709713,6244402,0,4
23,13778,463930.63773309777,2330598,1,2
18,47668,869945.9569812858,3985025,0,3
34,44186,1438523.094234667,9458222,0,3
41,15952,248385.00209508647,102425,0,4
74,36507,1032659.9443070398,6908049,0,3
37,20223,590935.1491144821,7165453,1,2
77,47551,1577081.706980207,3085805,1,0
77,1567,51669.53315412879,2890393,0,5
39,15037,626337.814026549,2942390,0,4
62,9644,216361.71928005567,4826684,1,1
69,14756,239496.55721083077,9359215,1,1
72,40806,544783.139028803,9273848,0,5
39,49703,2428732.6428065524,8986343,0,3
63,22867,915242.4860622874,8250490,1,1
46,48660,1911057.470727716,7631303,0,3
20,12428,245367.76697591203,1059533,0,4
31,29837,1059585.9898812545,5787872,0,3
58,8756,264791.039921325,6764777,0,5
57,38527,986556.6556363092,7971045,1,0
60,10243,378436.9976956569,4376471,1,1
68,2141,74278.69256271303,2891494,1,1
71,4495,94067.95432249024,7823920,1,1
30,9792,443718.9820947393,996710,0,4
37,23095,592853.4958347337,456254,1,2
41,2525,65156.07029570423,4823289,0,4
41,47745,1523030.2015585888,2396727,0,3
48,47716,942106.312478726,1568719,0,3
52,48537,2257879.022406444,7494066,1,0
58,20696,274511.82405709726,860497,0,5
69,9337,277117.257327612,3290251,0,5
70,22341,644479.0089131109,9316411,0,5
60,43462,502026.4146959788,5540158,1,0
67,46903,2019250.15165874,1814033,0,3
20,43152,1115858.811506206,7482746,1,0
31,43784,778392.6649773794,1261449,1,0
31,26924,1304776.4958335962,5583828,0,3
75,29697,699996.6349080045,6320581,0,5
53,15195,552153.6203663363,9809830,0,5
66,25998,1067719.9504153242,7516020,1,1
74,34800,751805.8598797395,5637980,0,5
57,38567,1183966.65143153,9911844,1,0
19,8040,82026.38847341828,1852443,1,2
75,33687,725275.075774599,4303385,0,5
39,20517,477743.65684188105,1050164,0,4
59,48602,2349528.5598483845,9773584,1,0
34,3615,115655.83657542717,8490366,1,2
67,17702,295857.30377395824,7593497,1,1
64,11883,356156.02210208186,8377711,0,5
76,12687,511034.3406123006,1688603,1,1
33,32499,415651.7495482965,3718937,1,2
25,3714,105872.32439676517,8564009,0,4
57,31245,1494992.8736637414,9884831,1,0
64,38035,1113091.2420316269,3857518,1,0
63,3128,84672.19541932164,5407165,0,5
32,46703,2245359.9616055065,8044115,1,0
40,32354,1417922.420987789,5507227,0,3
53,24479,507043.3643849448,1883623,1,1
59,31732,651209.1741419146,7747033,1,1
69,34838,703339.1557289992,1587087,0,5
75,11920,396772.664956764,4270463,1,1
65,3139,92357.1642569198,8796516,1,1
63,42082,1263590.7547254977,1412333,0,3
71,20783,689867.9980772776,8785405,1,1
43,1086,15260.210367187508,3870176,1,2
31,24156,997314.2025089834,7846900,1,2
23,31645,805114.2082198313,8015679,0,4
36,37955,1715940.5146406349,7158606,0,3
49,25878,800202.8898840459,7919417,1,1
33,12165,606771.1975596999,7593331,1,2
72,44328,1356218.2396016947,9275424,1,0
22,5031,70322.82366989518,440669,0,4
26,49031,573549.769275062,5717337,1,0
61,34451,372617.5287787581,6657420,1,1
30,13432,483484.64271209424,2564197,1,2
20,38290,1908357.436199559,2789009,0,3
25,10090,370489.0941786554,3795396,1,2
80,11966,252416.57963417665,1289281,0,5
55,38741,1398262.6597171172,4700614,0,3
23,23241,892558.1204041783,3180722,0,4
45,44321,2187722.5944361496,6941275,1,0
51,42369,1338918.2117721888,5126830,1,0
38,46817,2337293.918707835,3125858,0,3
72,15098,564327.0908801123,905584,1,1
22,16566,583512.613688609,4310087,0,4
22,30695,660568.9283590874,5893430,0,4
25,22531,905927.312963208,1335175,0,4
62,29656,896987.2434104104,6744848,1,1
69,5091,178095.12940274004,8634173,1,1
45,34579,1192279.328433051,3355966,1,0
70,46583,1763491.1791224335,1103401,1,0
51,34686,1587060.4306790726,2007865,0,3
69,8011,259461.6624409897,5345615,0,5
47,19768,873964.7355019973,2202285,1,2
67,41498,1517302.086297331,6129953,1,0
70,30749,309357.89886622224,7791346,0,5
54,43806,1059485.5939214444,3331559,1,0
28,25955,574364.7368393111,286755,1,2
35,20047,858414.2237431377,4568402,0,4
72,44500,1962119.6414881493,5956540,1,0
20,17099,523876.4082991856,8992179,0,4
39,35479,1124355.134011378,8669347,1,0
59,41329,444155.5573686672,8398756,0,5
38,7880,255965.95967159185,9248958,0,4
37,41067,1304594.3360387424,3192237,0,3
56,22119,978705.5110303168,8041928,1,1
69,7633,123355.54214294234,111315,1,1
25,7466,163245.3860465338,1064233,0,4
39,19193,400763.47401585657,717804,0,4
25,6948,206884.29293815515,7375128,1,2
34,36023,1736217.1824080418,6821427,1,0
52,42290,1473598.4028055954,6676762,1,0
49,32340,1421413.6830207084,7153312,1,0
62,29975,699773.7830177774,6016018,1,1
67,27703,881534.2407885332,6852196,0,5
39,11045,370314.18636846833,113384,0,4
53,1354,45792.08360739849,1516849,1,1
22,34333,1464306.7719772535,670863,0,3
52,47426,2257527.637690776,6199786,0,3
44,11896,479054.59464375686,9930965,1,2
50,49774,945521.439903452,547107,1,0
72,24984,772678.2820358946,7813355,1,1
71,37354,619677.1158208599,5610466,0,5
59,2514,91182.43610871864,9375649,1,1
28,15507,751941.6032178418,1758997,1,2
74,15411,594418.3852879835,1761417,0,5
53,25415,1002537.5424381378,983010,0,3
30,9129,204930.183704042,8529947,0,4
37,46092,2209150.0522954864,2045442,0,3
45,24115,890135.8832662512,9811379,1,2
78,21665,1008510.56349164,4700702,1,1
56,21752,1038170.0771267696,4747937,0,5
66,35275,1006817.7245581592,3655075,1,0
40,2583,111436.01932149296,404412,1,2
50,3045,149605.22023213585,3131355,1,1
39,48520,1891401.843246122,1423333,1,0
63,27467,603965.3666840508,9359901,1,1
29,37823,1406267.3619361434,5393399,1,0
52,31824,783227.8715310846,4485564,1,0
23,20878,666874.156367166,6184739,1,2
23,11671,160819.1213773234,9036804,0,4
59,34926,1031096.8238659364,7581938,1,0
53,37397,1358425.154720284,9352319,1,0
18,9921,448135.2570695583,972591,0,4
35,35719,1031052.9239067944,9145302,1,0
76,6609,270756.6335367019,8718114,0,5
40,46214,1554899.3052750523,4939262,1,0
42,33554,1291202.110911048,4115534,1,0
27,7733,383169.5994684793,9845755,1,2
58,2526,120494.41220883228,9940156,1,1
56,17323,314033.5596644058,9313618,1,1
72,28064,943440.0290776097,9386037,1,1
55,25731,660794.7808893648,6133185,1,1
22,39887,874364.3929029453,1157347,0,3
77,15524,269523.9021825811,9705693,1,1
38,19242,662292.7781626255,4700734,0,4
39,19385,945735.9251135382,9454420,1,2
29,9705,379888.787489436,207588,1,2
60,21641,621368.2896323643,3318168,1,1
27,49211,708106.856822804,8545632,1,0
28,13898,413287.6521619794,4610072,0,4
64,37368,1489528.1431276335,7495945,1,0
39,46678,967557.7973862814,9524956,1,0
50,29210,1383185.4611242749,5756755,0,3
68,48496,516582.4493770931,6875492,0,3
70,30055,1374984.6286563396,8841226,1,0
51,30496,667150.0163443683,9306643,1,1
24,32727,1062621.6065253506,6792613,1,0
38,31673,863489.2755507649,7498919,1,0
58,2645,117364.16021860628,9917415,0,5
28,49928,1308414.2282514384,2657732,0,3
28,45821,1354927.306997487,7418243,0,3
51,25357,755259.5712619337,7053171,1,1
59,4143,81749.59913657316,3645545,1,1
66,45547,1162342.020077153,311671,0,3
34,16785,521799.8103361014,6205067,1,2
23,32662,712033.494559928,685413,1,2
41,28438,1314581.3582103238,2758801,0,3
32,46724,701832.4401257979,9097063,0,3
68,47666,967549.847678041,1287309,1,0
23,31515,895111.0772962243,5358143,0,4
66,9229,425299.48207536776,3268437,0,5
46,5184,90668.12631067744,9665985,1,1
44,39674,1603407.6910002176,5678498,1,0
38,17518,601642.1002506095,8151987,1,2
48,10343,150955.89199016747,6936048,1,1
73,38956,1055396.1691830575,4169168,0,3
53,12612,235880.63866718425,8367861,1,1
26,22343,437495.2171547256,4941150,0,4
49,39528,1323724.8363362022,9787162,0,3
70,16804,637948.0402554865,9028854,0,5
79,19560,238632.2704367489,3300832,1,1
71,14286,414675.1802043407,4929370,1,1
77,3645,53803.5212985563,7671535,0,5
68,42448,2039822.0908897584,5010149,0,3
56,11950,340422.613555957,8210620,1,1
49,47610,1159984.5257956225,1967050,0,3
51,38492,1074059.575588099,1635375,1,0
20,47913,559380.5630109222,2337068,1,0
44,39289,1854581.327034938,2930682,1,0
67,48712,2247144.951475665,490440,0,3
30,47195,1697676.0181106038,763128,0,3
63,43717,674107.2095084662,6890125,1,0
49,49481,544159.0913102372,2558133,0,3
66,5936,169487.08766348384,2178569,0,5
54,12437,280892.9520163819,9927659,0,5
61,39734,661861.1990066202,3025287,0,3
75,42638,1867050.4144326823,2433015,1,0
50,11818,328272.9721933372,124755,0,4
73,23279,286331.7144353859,5504571,0,5
67,10501,130549.93521531612,9156496,0,5
41,18974,502877.6338430789,6869240,0,4
62,7947,166774.24314393676,6399463,1,1
20,49548,1834851.640939948,8447961,1,0
53,4702,112509.21053094322,460043,0,4
45,23814,898972.6418447628,8551489,0,5
36,24190,1012977.177736618,7750655,1,2
32,11625,327101.8049030718,5413996,0,4
76,12921,269506.9796680523,3399493,1,1
25,16543,600728.6613315691,9645302,0,4
66,18733,273727.0999012266,6994448,1,1
23,20317,357875.6180449413,8527141,0,4
34,17484,780485.7018989474,1704796,1,2
50,31328,1032405.192270314,4461152,1,0
78,36592,842285.6276792368,3386664,0,5
