age,premium_amount,sum_assured,income,channel,product_type,cluster
30,24433,557929.4445066293,9975859,0,1,3
47,46789,2076108.092708175,3488070,1,3,0
18,25520,593424.0557024621,8298410,1,0,5
29,49474,1140232.2955482365,2146967,0,3,1
26,17175,766285.3976400989,7349026,0,0,3
55,7788,246458.33217449847,9999605,1,1,5
53,32441,662538.6372318347,8632048,0,3,3
34,5253,199204.7913283936,4941638,0,2,3
69,38841,475040.0997809064,5950241,0,0,1
61,30330,383598.9923355175,5764865,0,1,3
78,37300,1156613.6335281825,7232838,1,4,0
48,20117,275202.0526633728,3655058,1,3,2
61,4435,196000.46691672015,8734923,1,0,5
41,7083,346374.5944040055,5782933,1,3,2
39,16099,686753.384388894,1066911,0,4,4
69,27784,945739.0402873426,8363736,1,2,0
28,33212,473436.77792607306,4819423,1,5,2
45,47006,1803475.5428288493,2896350,0,4,1
44,39165,1418512.7455430145,406821,0,3,1
28,24497,952980.6704746322,9643114,1,1,5
49,7950,286890.4309037614,4660901,0,1,4
43,18167,683382.2039674253,9354440,1,0,5
76,44556,1342073.897444644,3975666,0,0,1
79,14859,687633.410218478,418372,0,1,4
30,45206,1021137.381886541,6025161,0,5,1
65,19254,244839.91007295653,9647329,1,4,2
22,11892,459856.6085358255,297380,0,1,4
25,11004,408433.2732013227,4817002,1,5,2
67,33335,1526624.806339537,9001179,0,5,1
32,38826,1488534.9095268624,5203655,0,4,1
52,22725,1011839.8212667652,7552288,0,4,3
67,44482,1189178.6554892024,3110001,1,5,0
49,49966,1586930.2632871445,5416900,0,3,1
40,18664,489803.98050635867,3917242,0,4,4
53,35696,1332328.675520903,4173995,1,5,0
79,19713,524790.2888749302,8907866,1,4,2
53,1305,42495.89979948384,9215077,0,2,3
27,48113,842514.2263201108,2644420,1,0,0
20,2279,59951.774118858295,7165242,0,4,3
32,21217,727790.1204354918,8036082,0,1,3
79,23228,1159561.495398329,6964144,1,2,0
40,3756,171345.2828420361,459630,0,5,4
33,37579,1248099.265779866,886825,1,3,0
24,13841,545634.0329916365,8321892,0,4,3
49,19172,452536.2362551427,9734031,0,2,3
71,27198,816084.2940968986,8359939,0,0,3
65,4868,218444.8464538621,1919562,1,2,5
65,39433,1458202.796418509,4449195,0,4,1
24,49055,1937224.288317145,9437022,1,1,0
26,9356,317062.294829703,4776196,1,2,5
76,24517,984882.8139344092,635481,1,5,2
68,21036,922505.0705296486,7430351,0,1,3
37,25219,399725.4005299645,9433633,1,5,2
57,9314,426798.25859198143,7228915,0,5,3
57,27796,827132.0472033005,6501813,1,3,0
52,15572,170080.52748721204,3956526,0,4,4
42,12232,178675.1061924722,9293808,1,4,2
38,40748,1495099.312813245,8851950,0,4,1
35,40805,1613821.646330931,9879875,1,0,0
33,8422,400899.8487701208,1795638,1,5,2
60,44547,976215.5200380848,7396060,0,1,1
59,9778,338413.4968511284,5659478,1,2,5
69,30874,744500.0664730108,2309414,1,4,2
26,33209,708054.9416273154,2102265,0,1,4
48,24428,1142795.3691949262,1671447,0,1,4
52,18616,262196.0776418696,6087498,0,4,3
60,12727,406741.9862030205,9010740,1,4,2
26,48530,1936679.3279495384,7058170,1,3,0
65,12471,163925.34490769083,9030911,0,0,3
41,34453,512727.565861328,4686018,1,5,2
54,35065,1369462.833520888,5320584,1,4,0
33,20343,915441.7090450608,6026463,0,5,3
46,30269,1032832.5607824192,1142640,1,5,2
41,34439,1474175.4147086632,7538200,1,4,0
71,46359,2290885.2402707827,8785563,1,3,0
75,21095,260897.2441631002,5825175,1,5,2
77,40080,403357.3552110779,2652409,1,4,2
33,36712,1818635.960038168,4804004,0,1,1
66,28692,1371440.7549021917,5821576,1,3,0
31,42423,706828.3129787148,1031469,1,3,0
24,44222,1140937.1990302564,7739559,1,2,0
77,44849,1590453.1606757396,9494844,0,0,1
60,34808,808457.379278004,8531725,0,1,1
39,9625,362226.68992052175,2835858,0,2,4
62,48796,1032322.2933222702,6356185,1,0,0
67,36281,515606.2250303624,6397612,1,3,0
36,14184,436783.4547624747,2480813,0,4,4
80,45325,591397.6036494301,3796324,0,1,1
32,2039,58248.109149971046,5776010,0,4,3
19,24404,856324.6965537937,5833077,1,4,2
59,22782,563018.4084543848,6358071,0,0,3
38,46777,858852.1346663843,5553745,1,5,0
79,14210,633859.6829042714,3612116,0,4,4
80,16294,268836.1551201537,6034910,0,1,3
35,47437,1765687.5363595514,5918292,1,3,0
35,29524,578326.1189360447,879415,1,1,5
48,14873,682286.088179919,751849,0,4,4
62,41150,977913.8199954516,2772183,0,0,1
69,4891,70719.24243897526,4163649,0,0,4
46,30269,1472366.6732622269,7399575,1,5,0
63,43279,1777029.515361912,210472,1,0,0
67,10652,181331.62483151985,8113138,0,4,3
20,45625,507869.804833832,5848869,0,5,1
24,34621,1661850.4131110895,6972115,0,5,1
62,33918,441251.6518972456,7293548,0,5,3
57,31413,992232.1603337284,3896485,0,3,1
75,24034,865342.7735569489,7063191,0,3,3
63,4977,87794.64892601079,7276999,1,1,5
33,20856,313222.2556415632,6104734,0,5,3
33,39067,752506.8166452507,8533804,0,5,1
20,43112,1130386.8442620095,2491393,1,4,0
65,23246,1083782.0091755684,4536185,1,1,5
63,40594,488080.61984600336,5530125,0,4,1
34,3114,96443.34439787726,293916,0,1,4
79,45238,945538.157614732,1197794,0,0,1
72,15536,446315.6971978261,9554303,0,5,3
42,21039,383951.84039566887,3753133,1,5,2
36,36252,1667589.4508846195,7671155,1,2,0
68,11738,475148.8146184767,5395096,0,3,3
70,21332,866311.3755202793,4175865,0,0,4
28,5692,130435.74386930288,4399069,1,4,2
18,18365,874972.2623943721,9754864,1,4,2
52,17293,574092.7424782282,4710295,1,4,2
24,49431,619627.881101703,7408445,1,5,0
55,33823,936008.1432345388,4934178,1,2,0
65,33075,818189.1067103494,8117785,1,5,2
30,31286,1383154.9518509938,2335523,0,5,1
32,16746,694762.4685010725,9162331,1,2,5
34,32433,337789.89633442,4416509,1,2,5
62,46788,963834.8820979152,8240811,0,3,1
61,1012,40965.66032552736,8349857,0,0,3
75,10867,149616.5795526263,6412384,0,4,3
61,23750,964112.9328684724,7503322,0,2,3
66,12907,531557.0536714514,4357318,0,5,4
60,10816,299523.1316537393,7659017,1,5,2
45,23559,357887.02859097737,7481140,0,2,3
41,47760,844186.3244441792,6794445,0,5,1
62,16736,276645.28285149066,3480142,0,4,4
49,11987,196697.6211939658,5016398,0,5,3
41,4411,89040.71676364804,294397,1,4,2
52,4226,58915.43687298796,5323431,0,1,3
79,13959,193286.1139447768,3083985,0,0,4
65,15169,495780.37569383706,5507062,0,4,3
70,40172,1251694.1165471396,4045656,1,4,0
31,19455,783202.6083732148,4830659,1,2,5
35,29061,889842.2213637878,385635,1,3,0
44,47318,1677989.4200963748,1225986,1,2,0
48,14244,448914.5499853713,7097235,0,4,3
29,46135,1316327.885299801,8111949,0,0,1
72,27788,1335320.3875412336,8909568,0,3,1
20,13815,197233.2696894448,506763,0,5,4
47,29001,1433783.2418191924,2726273,0,5,1
21,40042,480483.8390717086,9638514,1,4,0
41,2676,62357.01986382252,6881346,1,4,2
70,49541,1687453.9527025498,6463178,1,2,0
39,47105,1664738.0773447417,3358800,0,1,1
61,17756,497192.0412648708,1125253,1,3,2
63,1452,42127.51253208173,4409540,0,4,4
36,29256,1178104.408971675,2319575,0,5,1
46,35422,1694299.2983599675,1814515,1,4,0
67,17018,675415.8230803452,6586044,0,4,3
44,1769,82903.85948864395,4834644,0,2,3
18,32048,1281923.264012274,2500222,1,4,0
25,36991,1531291.138102742,6028138,0,2,1
29,22961,534632.967378533,3817882,1,0,5
25,31019,909558.4755090416,2377925,1,3,0
65,8700,407256.1980076683,3433477,0,0,4
35,48438,511877.99716290383,350044,1,1,0
67,5639,182117.44823037196,3507552,1,1,5
57,42570,624319.8619421619,9831765,1,5,0
60,34171,1362796.8375733078,4903804,1,5,0
62,48753,825235.2132262437,8922262,0,5,1
29,41337,1184097.0744424202,6555622,0,3,1
18,3394,42138.88650692214,1528893,1,2,5
70,48498,852300.6135497354,7379668,1,1,0
78,24666,933403.2002826974,4722410,0,5,4
40,43319,2097079.8715838515,600307,1,3,0
29,20400,561144.2193709466,425213,1,3,2
80,10029,435928.5165585886,5276500,0,1,3
78,30820,1539895.4601749575,732484,0,3,1
79,13102,543348.1419437736,5804076,1,0,5
26,6834,123943.80422858856,2808720,1,3,2
18,25402,535366.7348152341,7804808,0,0,3
37,7424,241553.81606284293,5739838,1,1,5
77,27194,454333.1242054516,5581196,0,4,3
60,42482,1525335.391086158,9660220,0,3,1
78,29494,574266.3081925646,9304567,0,5,3
51,45770,2272717.180281455,5266162,0,0,1
24,28258,1149782.0651369223,9276036,0,0,1
61,23824,868369.4911770818,2499550,1,3,2
62,26718,1105776.848316026,9229273,0,4,3
23,37624,908784.4286767836,2810425,0,0,1
21,17442,820387.6727258582,1668127,1,1,5
40,12857,299674.5233719936,172630,0,2,4
70,19382,230254.7713227177,2875199,0,0,4
57,39105,792716.5761180468,7173162,1,5,0
72,35637,1508254.166634561,5515339,0,3,1
30,10575,164493.0131639979,501934,1,0,5
31,13694,659540.0732919145,3202650,0,2,4
33,3846,186845.9584226237,3369316,1,2,5
41,47281,1098858.706175123,8282518,0,4,1
75,20025,214351.0968192701,359717,0,4,4
49,43296,2085043.698425408,2850958,1,2,0
55,1433,31611.834292384097,4455069,0,4,4
49,41077,450656.01341684174,3163400,0,1,4
35,29894,557767.4842330584,7084460,1,0,5
79,27579,288975.7719710298,7613071,0,3,3
22,34892,1613874.758727335,7785722,1,0,0
51,6802,287546.1965349549,9584383,1,2,5
50,17354,577530.1151611964,8601733,1,1,5
75,13327,152936.11145580112,3738845,0,5,4
57,8014,157097.75215674166,7480599,0,1,3
29,26633,736917.874867627,3644250,0,4,4
20,11364,444586.67041827337,2606410,0,3,4
53,33615,954710.8020758084,717547,0,0,4
68,38431,869507.9145240744,9819481,1,2,0
75,8861,319733.33385647484,7239534,1,3,2
80,31269,843524.6428736161,6969036,0,0,1
46,31058,590726.770123213,2543206,1,0,5
78,37085,956064.4204391168,2387987,0,5,1
51,17528,528647.422486274,3323867,1,2,5
22,2199,65997.43214959408,2978745,0,3,4
68,20269,217241.07583158044,6109844,1,4,2
43,44462,544044.4514246362,819357,0,1,4
49,23328,1062227.3797598954,2104241,0,1,4
52,20957,808151.1421811499,5180233,1,2,5
54,30177,1306660.1729681853,6976793,1,1,0
78,33101,1248240.2166331534,4661434,0,3,1
57,43023,1445583.158139542,5284031,1,3,0
51,12121,158378.27961360596,7494344,1,2,5
24,25537,861611.262213385,8016835,1,2,5
75,18408,383274.2089051689,8787161,0,0,3
35,21715,499641.3332465673,2419087,0,5,4
52,44467,1245486.6334916067,8329217,0,3,1
51,36533,841192.876520089,8003085,0,3,1
32,35853,514809.0740915907,3408657,1,4,2
21,28127,1120505.4569036714,2767784,1,4,0
42,44998,1394798.1395695342,3634698,1,3,0
61,12602,250037.50847209853,5989856,0,3,3
37,17237,360898.4663671297,1560333,1,2,5
21,40677,1210002.3708302502,4835850,0,3,1
44,42577,698671.2139008667,3990103,1,3,0
45,16608,378076.2351697205,7045286,1,1,5
43,21681,979089.2258174388,4527961,0,5,4
29,49038,2146814.0575769707,5327121,0,0,1
28,13123,499232.6103831994,8716510,0,1,3
44,41946,1504816.711527465,8567569,0,1,1
50,49095,1113324.168925105,9817972,0,4,1
27,5949,69736.87631933497,3396589,1,5,2
44,7047,226927.906236886,8728196,0,0,3
61,9927,160626.7811153534,3889920,1,5,2
45,22638,476133.4226704658,4720894,1,5,2
54,30017,956156.6224467952,6826195,0,5,1
59,10911,287062.3949661177,1155234,1,3,2
72,4898,91220.22119331296,3702504,1,5,2
19,20216,646945.3394675176,6088794,0,1,3
41,31538,583776.4497171853,6768660,1,1,5
24,46180,2025184.8974738407,4297937,0,5,1
70,25247,1031385.6697723372,721623,0,1,4
64,26945,552117.0902087361,1090912,0,1,4
58,10101,503022.5980476889,6137904,1,5,2
45,27924,337951.52081552654,1268468,1,0,5
37,19615,794423.7627173159,5308245,0,2,3
42,30388,1315766.190687858,971266,0,3,1
64,17016,401704.2683152652,1470598,1,5,2
71,7178,324868.5652059384,7727453,1,3,2
46,35295,1200891.686110217,5754051,1,4,0
37,32431,1377944.299618358,1613829,0,2,1
23,13581,414152.7940526902,892855,1,2,5
29,37083,755882.2927954252,3634290,1,5,2
37,29457,969476.384455701,8547725,1,1,0
52,41619,602327.0243233503,7713144,0,4,1
46,16056,767952.8203159849,1157369,0,5,4
54,31817,1265142.9855185396,7582407,1,5,0
35,22218,477609.4590365357,8465884,1,5,2
73,37335,529845.4136755859,4825005,0,2,1
53,8551,203153.2659835092,4015194,0,5,4
47,45463,1554223.65485789,8758963,1,5,0
38,18823,631032.7599692252,6402496,0,2,3
57,16010,545607.8070614802,7760290,0,4,3
71,41367,561166.1521654745,8968704,1,4,0
61,11160,321696.8736761681,5996529,0,2,3
69,20754,975334.7495056812,1466030,0,2,4
18,40176,854096.6532877472,9540075,1,0,0
39,49017,1253939.2992726043,5934684,0,3,1
24,44438,816687.3576939873,9658548,0,1,1
46,47078,1612952.0579832145,8399191,0,5,1
18,47193,2183765.9947739346,8852796,0,4,1
65,18837,702328.5021520521,2589181,0,3,4
25,26259,1241875.042286799,7951730,1,3,0
37,33272,665737.2236790336,5103330,0,3,1
49,21066,260625.6916416621,1578291,1,4,2
45,38114,1441008.2184322025,3631595,0,1,1
59,34810,526131.6617213208,2885560,0,2,4
57,36767,1259365.6682754343,501046,0,1,1
67,29214,1089169.6589192527,4002248,0,5,1
55,46647,702738.3165941156,3493120,0,5,1
55,48014,2149420.607046233,3943380,1,2,0
61,24107,448703.8546303353,9832281,0,4,3
20,13659,506124.4242427705,5395155,0,4,3
33,11399,549684.9455728773,4288594,0,4,4
36,16254,521457.5362263356,5203270,1,4,2
42,27166,871951.7326916944,7395820,0,4,3
60,36708,1353178.306126383,5688603,0,1,1
21,25324,502430.4127020478,2649176,1,0,5
50,32862,1363706.5920515682,3835450,0,2,1
78,21665,414744.51073268807,3869401,1,4,2
73,5778,251372.63033346788,7019817,0,2,3
54,38430,1879395.3579564537,378659,1,3,0
70,3854,119140.52576875636,8064015,0,3,3
27,18798,353663.52982042654,5698404,0,1,3
21,26982,334895.8357302426,8647759,0,1,3
45,30888,632626.1702960308,8784387,1,3,2
75,40734,1222007.6291975824,9765786,0,3,1
76,9034,333834.1152048646,9576109,0,0,3
43,11353,376268.6569447208,3028134,1,0,5
60,6198,177302.27830082236,3632542,0,4,4
29,37453,1370424.464755721,9642646,1,4,0
36,19345,770464.0361776557,493785,0,5,4
44,24719,1155041.7821071695,2093484,1,4,2
31,11240,241015.80323617163,4268935,0,1,4
40,31717,1472504.3596801877,3942577,1,1,0
34,5399,189962.67496473563,6241463,1,1,5
74,16092,355222.6702918621,7539144,1,0,5
51,23547,978186.8048985354,9458637,0,2,3
67,27781,421965.3036118456,8241813,1,0,5
69,30126,855324.6772956946,4175025,1,1,5
40,12521,504454.2786030114,1871538,1,0,5
22,42866,1098430.5572130713,951877,0,4,1
47,18318,523806.3816666397,914279,0,3,4
45,39645,1670675.1609838333,3616208,1,1,0
64,5613,130399.65672682085,9129670,0,0,3
32,29608,569980.817246354,2780330,0,3,4
75,19532,464611.3489282045,9906923,0,2,3
54,23211,320739.80153843,1562760,0,3,4
36,39656,1475114.9390697237,5519453,0,1,1
75,30415,479257.7399175439,3295577,0,1,4
26,28653,843026.1963022981,1252551,1,4,2
37,25000,1166783.4301706012,615004,1,0,5
54,12715,155208.73734687312,6738357,0,0,3
45,5041,77975.88887321437,4927553,0,5,3
74,45714,1207726.8908202949,1652240,0,5,1
30,39509,1398008.851391483,2187211,0,3,1
78,29399,371762.13686269656,1886518,1,3,2
32,30356,430819.0923901746,5448104,1,0,5
20,18621,827078.3391605996,4433263,1,1,5
21,44825,2114719.3079456245,1629871,1,2,0
48,3006,83994.12978318318,4466656,1,1,5
75,15226,631388.4655966478,6006433,1,2,5
56,47439,1508024.1019346155,6963437,1,2,0
53,11790,478349.1513910802,8594483,1,2,5
49,7404,204810.6324323907,9919861,0,5,3
24,2469,105516.42740610364,5949013,1,5,2
57,39325,676244.4746986235,8556106,1,0,5
56,27928,1189457.1311160713,8251111,1,0,5
66,10886,504700.53614919086,9560095,0,5,3
72,34100,1157410.3934047937,484099,0,4,4
22,29049,651172.9227703449,9102422,1,5,2
28,7050,332111.928643234,7652628,0,2,3
67,1225,46647.46343833773,5789325,0,5,3
77,44932,628665.164276129,8423996,1,3,0
30,33380,509375.6309008513,5853033,0,4,3
75,5373,260794.69506344944,8745530,1,1,5
60,26106,323770.2664671479,7335749,0,2,3
68,11984,169676.16431121173,3731882,1,3,2
54,39356,1441094.292142092,6065929,0,5,1
36,12439,486884.8196662277,2923142,0,1,4
22,40645,585213.3563288323,7381441,0,3,1
27,25007,532527.5879779663,1179891,0,3,4
34,24711,363022.0588179655,8439935,0,4,3
20,10025,454070.4232698997,3118850,1,0,5
69,46579,2183146.0504401573,6911745,1,5,0
60,49078,2331690.130151231,7502031,1,5,0
49,14276,249018.30180983405,6146319,1,3,2
23,30063,584191.8976813379,7650429,0,4,3
61,14032,287919.6005115404,7155892,1,5,2
27,35055,1103935.76000111,2507429,1,5,0
26,3223,40189.109676159074,690412,0,1,4
54,44616,2143292.127229357,9017999,0,5,1
23,27635,592876.7982429392,788649,0,4,4
59,12119,507488.2884349236,9386425,0,2,3
39,42047,1895250.8194944905,1659040,0,5,1
44,7968,379656.4028409544,4308916,0,4,4
51,31108,655025.358258608,8253222,0,4,3
29,21132,907264.423271839,2693853,0,3,4
52,49455,1734590.5153909568,3110026,0,2,1
29,13264,338092.95620576874,2554643,0,3,4
26,42888,1563217.5133670268,7792354,0,3,1
48,23735,785284.4627245854,1535921,1,1,5
51,20420,417860.1078803868,3930585,1,0,5
59,27113,557327.5295107496,9645182,1,0,5
49,6177,198393.018763076,1165191,0,3,4
36,8030,222065.0645849473,6806625,1,0,5
70,41772,2036074.8981643112,1034563,0,1,1
20,7410,88889.82834097133,8103710,0,5,3
55,29357,1025984.2335649648,804638,0,5,4
51,1183,57886.67294787156,6160360,1,4,2
22,32617,1112404.1658728227,6640929,0,4,1
76,18890,501073.50349946506,6324753,1,1,5
39,48308,502375.0017391363,9632302,1,3,0
34,22837,358570.6236621924,5594814,1,2,5
60,23633,495219.4899130782,120261,0,3,4
58,34969,1416566.697192045,7823692,1,1,0
78,20219,419594.0904081456,9987491,0,0,3
73,3859,48244.95763836401,3193560,1,4,2
46,32256,323004.66208136594,1847400,0,1,4
42,30588,805073.3733636837,2614664,1,4,2
27,4954,240317.2796427904,9668277,1,4,2
78,24086,707969.5430035318,3428568,0,5,4
30,20572,769812.7779868362,831322,0,2,4
33,40383,1314865.9419454958,921850,1,0,0
62,4231,42367.91604708596,7841293,0,4,3
18,25053,790619.8040955877,4876929,0,5,4
64,25314,446491.4682018532,6456385,0,5,3
66,40519,1178194.311848228,6712062,0,5,1
80,5453,155017.2959501565,1680072,0,0,4
79,22361,1010373.9154542116,7990220,1,3,2
51,39420,523121.6172258649,5258879,0,0,1
37,9399,221258.52265140688,3248758,1,4,2
37,1950,77132.47387618937,7188050,1,5,2
18,48118,1801925.2409723047,4001848,0,4,1
30,17438,378206.9451148478,2911135,0,1,4
44,2747,35150.24588202596,6019703,1,2,5
28,35104,1583644.1006119302,7671045,1,2,0
24,11269,400076.8928563771,4984212,1,0,5
69,12700,538966.0959834991,4548781,1,0,5
65,32598,811793.9037029399,3266559,1,1,5
79,13538,611647.9628416444,6701525,0,4,3
63,39215,1566153.6052081783,7537049,1,4,0
31,28968,991561.9958057266,7667833,1,1,0
40,45101,1670089.9372135077,5590630,1,2,0
71,39978,1750238.2634899137,3320887,1,1,0
29,12404,167176.2479479033,6222700,1,5,2
24,4509,46665.1749321914,3610217,1,4,2
71,3412,69752.56669339817,9726200,0,1,3
71,29162,1436595.0033188364,1652012,0,3,1
26,33349,1333499.321818915,3210056,0,3,1
72,33579,1094405.0181631234,9306330,0,3,1
20,30283,388939.8668004087,596942,1,5,2
34,33159,533645.1332469886,597340,1,3,2
43,9354,437183.5787782179,9949968,1,0,5
65,38827,1738153.162921234,4756016,1,4,0
42,37853,582995.8450767607,9019626,0,2,3
68,37442,1263706.432791986,9494512,1,3,0
24,22397,565078.8018675769,2211861,0,5,4
26,28626,406490.3067565524,9482187,1,3,2
51,30228,740781.6741523932,2645474,1,1,5
77,7590,171137.91657615095,322349,0,4,4
73,39337,1646902.2177997157,1679093,1,4,0
41,25506,924681.0092186822,5250393,0,3,1
37,32943,1157798.5643272223,9539507,0,4,1
51,26432,1186137.7091236245,2207568,0,3,4
68,30963,1209719.171503873,2019182,1,0,0
67,49141,1333227.5756629969,8681831,0,5,1
66,17869,605924.0920641869,1558089,0,5,4
45,22543,793765.7765359228,3931677,1,2,5
18,44067,758027.7121301244,9143796,1,4,0
78,2153,101188.43567413156,9616666,0,0,3
65,6922,168359.32302549662,9228323,0,3,3
19,6669,130748.5096511609,1523075,1,0,5
78,48092,2255611.317600384,582341,1,2,0
38,2152,35369.110735599475,2651371,1,2,5
75,7353,153199.32393083707,1664643,0,5,4
78,13552,379773.1098419465,9159253,0,4,3
76,25365,713236.6167422412,8323311,0,0,3
71,36466,974657.8644560104,9100900,1,0,0
78,15230,570544.643705218,2904172,0,2,4
31,5300,153892.68429429617,5675828,0,5,3
21,8385,193657.9911951431,6024281,0,5,3
64,28867,783833.0202526456,523630,1,1,5
75,30107,1121941.3879290898,5239804,0,3,1
67,17463,762779.6823658199,910984,1,5,2
26,25286,1070844.9849551718,8623757,1,3,0
75,16467,511147.1871760649,5044407,0,0,3
61,6304,85400.87116315452,9020132,1,1,5
61,4963,146136.73347933346,5077106,1,0,5
65,37802,378890.9549249503,6661297,1,1,5
20,31305,1332942.3039179598,6952122,1,1,0
72,11784,329384.1936343313,1311475,1,0,5
74,15465,648569.0614844933,4216476,0,2,4
51,16459,382193.5408475461,4639358,0,0,4
76,20034,362666.92041109566,5349003,1,3,2
54,30444,747141.5841800278,8755852,0,3,3
28,1124,18699.509243519955,3267300,1,0,5
48,9532,115426.50318627656,6218834,1,2,5
22,22167,450517.9460719414,3661539,0,2,4
66,9428,254567.7684092229,2179268,0,3,4
47,22893,745530.2314407327,208572,1,2,5
20,17205,507988.1023895443,2901388,0,4,4
46,10996,312374.3504889132,7371055,0,5,3
57,20004,257648.173666501,1237099,0,5,4
28,12838,272572.18224331865,3678920,0,3,4
22,48068,1797754.847075641,200066,0,3,1
